data_link, data_name, data_house_type, data_score, data_district, data_street, data_addr_detail, data_rent_num, data_sold_num, data_build_year, data_house_price, data_house_ratio 
https://deshangshijiahuayuan.fang.com/,德尚世家,住宅,5.0,南山,前海,港前路21号,2,8,2012,87358,+2.34%,
https://tianlu8qudbhqc.fang.com/,东部华侨城别墅天麓八区,别墅,3.5,盐田,梅沙,盐田区大梅沙东部华侨城内,0,8,2010,82612,-0.63%,
https://fuchangyuan.fang.com/,福昌苑,住宅,3.5,福田,新洲,福田区新洲三路与新洲九街交汇处,1,8,2000,60566,-0.65%,
https://fuguiyuan0755.fang.com/,富瑰园,住宅,3.5,宝安,西乡,新安路与西乡大道交汇处,1,8,2003,43028,-2.91%,
https://haoyehuatingft.fang.com/,富通豪业华庭,住宅,2.5,宝安,宝安中心区,宝安中心区西南侧兴业路与海城路交汇,0,8,2005,50324,-1.21%,
https://tianjianhuayuanft.fang.com/,福田天健花园,住宅,4.0,福田,景田,福田区香梅北路,2,8,1998,91541,+0.23%,
https://fuyuanhuayuan20755.fang.com/,富源花园,住宅,3.0,宝安,宝安中心区,翻身路91号,10,8,1998,42225,-1.82%,
https://gangwanshenghuoxiaoqu.fang.com/,港湾生活小区,住宅,2.0,南山,蛇口,广东省深圳市南山区少帝路6,0,8,1989,49230,+0.37%,
https://gaoerfugd.fang.com/2/,国都高尔夫花园二期,住宅,2.5,福田,新洲,广东省深圳市福田区新沙路8号(新沙路与新..,11,8,2000,60497,-0.16%,
https://qinglinjungx.fang.com/,国香清林郡,住宅,2.0,龙岗,龙岗中心城,龙岗区龙城街道连心路和协力路交汇处西北..,2,8,2013,37096,+5.05%,
https://haojinghaoyuan.fang.com/,好景豪园,住宅,3.0,福田,新洲,沙咀路2号,6,8,1998,50717,+2.65%,
https://houhaihuayuan.fang.com/,后海花园,住宅,4.0,南山,后海,深圳市南山区龙城路6号,2,8,1996,65792,+12.67%,
https://hexinghuayuan0755.fang.com/4/,和兴花园四期,住宅,1.5,龙岗,龙岗中心城,深圳市龙岗区龙城街道清林中路与爱心路交..,0,8,2004,34792,+3.24%,
https://haishijie.fang.com/,海世界,住宅,2.0,盐田,梅沙,梅沙路盐梅路段西侧,0,8,2004,48189,+1.38%,
https://huguangshanshe0755.fang.com/,湖光山舍,住宅,3.0,龙岗,布吉,布吉翠枫豪园公共汽车站总站旁,1,8,2005,38670,+0.64%,
https://huafujiaridasha.fang.com/,华府假日大厦,住宅,3.5,南山,蛇口,蛇口太子路72-7,4,8,2005,58952,+3.15%,
https://haibinjiari.fang.com/,海滨假日,住宅,1.5,盐田,盐田港,港深盐路与北山道交汇处南侧,1,8,2007,50562,+0.10%,
https://huafadayuan.fang.com/,华发大院,住宅,3.0,福田,华强,福田区中航路,0,8,1990,54808,+0.45%,
https://huacezhongxincheng.fang.com/,华策中心城一期,住宅,2.5,龙岗,龙岗中心城,龙岗吉祥南路转龙腾三路南侧(3号线吉祥地..,3,8,2016,41691,-6.29%,
https://jiahuihaotin.fang.com/,嘉辉豪庭,住宅,4.0,东莞,凤岗,东莞市凤岗镇油甘浦大龙工业区,0,8,2007,18652,+1.04%,
https://jixinghaoyuan.fang.com/villa/,吉星豪园别墅,别墅,0.0,惠州,惠东县,惠州市惠东县吉隆平政村环城北路地段,0,8,1900,6877,+5.23%,
https://jingguanghaijing.fang.com/,京光海景花园,住宅,4.0,南山,后海,东滨路与后海路交汇处海逸苑西侧,0,8,1998,49797,+1.83%,
https://jingxiunianhuajiayuan.fang.com/,景秀年华家园,住宅,5.0,福田,景田,香梅路2040号,11,8,2001,79201,+2.58%,
https://meilongzhenjd.fang.com/2/,金地梅陇镇二期,住宅,3.5,龙华区,龙华,龙华梅龙路与布龙路交界处,0,8,2007,50495,-7.08%,
https://niuyuekejh.fang.com/,佳华纽约客,住宅,2.5,宝安,宝安中心区,中心区新湖路与玉律路交汇处西北角(新湖..,10,8,2011,63842,-1.37%,
https://jinyinyuan.fang.com/,金银园,住宅,3.5,罗湖,泥岗,罗湖区金湖路东翠花园对面,0,8,1998,45211,-1.39%,
https://jingshanjinhai.fang.com/,鲸山觐海别墅,别墅,5.0,南山,蛇口,蛇口鲸山别墅区,2,8,2013,122760,-1.06%,
https://135280.fang.com/esf/,金地天润自在城,住宅,0.0,惠州,大亚湾区,大亚湾龙海一路与龙山五路交汇处,0,8,1900,11683,+7.82%,
https://kangxinyuan1.fang.com/,康欣园,住宅,3.5,福田,景田,莲花路与香梅路交汇处,11,8,1999,63858,-2.88%,
https://kanglehuayuan.fang.com/,康乐花园,住宅,2.0,龙岗,横岗,龙岗区横岗康乐路,1,8,2001,32307,+3.05%,
https://lvyinge.fang.com/,绿茵阁,住宅,5.0,福田,皇岗,福民路9号,3,8,1999,56416,+0.65%,
https://tianjianhuayuanlg.fang.com/,龙岗天健花园,住宅,3.0,龙岗,龙岗中心城,中心城天健路36号,1,8,2004,34390,+5.36%,
https://liyuanxiaoqu1.fang.com/,荔苑小区,住宅,2.5,南山,南头,学府路78号,2,8,1996,55491,-0.88%,
https://longxiangshanzhuang.fang.com/villa/,龙翔山庄,别墅,2.5,宝安,福永,宝安区福永镇龙翔路,2,8,1997,36219,-3.53%,
https://lixinhuayuan0755.fang.com/,立新花园,住宅,3.5,罗湖,东门,东门老街东门中路,0,8,1990,42671,-1.92%,
https://lianfengdasha.fang.com/,莲丰大厦,住宅,3.5,福田,莲花,福田莲花路与雨田路交口,0,8,2005,27019,+0.67%,
https://huarongronggongguan.fang.com/,龙轩豪庭,住宅,3.5,福田,皇岗,福田区水围七街73号,4,8,2012,72778,-1.48%,
https://mingmenshijia0755.fang.com/,名门世家,住宅,2.5,龙岗,横岗,龙岗大道横岗段南侧5043号新世界广场四期,9,8,2003,25043,+0.66%,
https://mingsheyuyuan.fang.com/,明舍御园,住宅,5.0,南山,南头,南山区南光路151号,0,8,2004,88745,-1.77%,
https://meilinsancun.fang.com/,梅林三村,住宅,2.5,福田,梅林,梅林路与梅村路交界处,3,8,1999,48638,+0.00%,
https://mingdudasha.fang.com/,名都大厦,住宅,4.0,罗湖,黄贝岭,罗湖区文锦中路2019号,0,8,1988,58812,+16.39%,
https://mingmenhuafu0755.fang.com/,名门华府,住宅,3.0,宝安,宝安中心区,中心区罗田路与明玉路交汇处东北侧,8,8,2014,81276,+0.49%,
https://nanguangmingshiyuan.fang.com/,南光名仕苑,住宅,3.0,福田,皇岗,福强路与金田路交汇处,3,8,1999,64052,+3.17%,
https://zhongyangdaond.fang.com/esf/,诺德中央道,住宅,3.0,龙岗,坂田,坂田坂雪岗大道和永香路交汇处,2,8,2015,49119,+1.47%,
https://yundingdaopgd.fang.com/,鹏广达云顶道,住宅,3.0,盐田,盐田港,中心区同富裕路深圳外国语学校高中部旁,0,8,2012,51325,-1.63%,
https://qingyunhuayuan.fang.com/,庆云花园,住宅,2.5,罗湖,笋岗,深圳市罗湖区宝岗路东侧(田心酒店东北侧..,4,8,2003,41651,+0.81%,
https://qingchuntingyuan.fang.com/,青春庭园,住宅,2.5,宝安,西乡,宝安区西乡镇宝民二路与榕村路交汇南,0,8,2003,48995,+3.30%,
https://qianyeyuan.fang.com/,千叶苑,住宅,5.0,南山,蛇口,南山区蛇口招商东路50号,0,8,2001,71763,+2.33%,
https://ruizhihuating.fang.com/,睿智华庭,住宅,2.5,龙岗,龙岗中心城,如意路与龙兴大道交汇处西北侧(大运新城..,2,8,2012,46062,-2.44%,
https://shijichuncheng.fang.com/2/,世纪春城二期,住宅,3.0,龙华区,龙华,民兴路与民福路交汇处,3,8,2004,47232,+0.03%,
https://shiyuncun.fang.com/,石云村,住宅,4.0,南山,蛇口,南山区蛇口新街路石云村,2,8,1989,56383,-2.35%,
https://gaoerfubieshush.fang.com/,沙河高尔夫别墅,别墅,3.0,南山,华侨城,华侨城深南大道与沙河南路交接处,1,8,2002,145089,-3.31%,
https://shenbaogongyu.fang.com/,深宝公寓,住宅,1.5,龙岗,龙岗中心城,龙岗中心城14区(爱心路),0,8,2007,39954,-1.97%,
https://shierxiangshuzhuangyuan.fang.com/villa/,十二橡树庄园别墅,别墅,2.5,龙岗,坂田,布吉镇坂田布龙路南侧(珠江旭景佳园旁),3,8,2012,92590,+1.63%,
https://shenhuagongyu.fang.com/,深华公寓,住宅,1.5,福田,梅林,福田区梅林梅华路,2,8,2000,44283,+0.56%,
https://shierxiangshuzhuangyuan.fang.com/,十二橡树庄园,住宅,3.0,龙岗,坂田,布龙路与坂雪岗大道交汇处以西(坂田医院..,5,8,2011,57669,-7.41%,
https://shengmolisi.fang.com/2/,圣莫丽斯二期,住宅,2.5,龙华区,龙华,深圳二线扩展区内-塘朗山旁(龙华街道玉龙..,2,8,2007,71910,+0.00%,
https://wutongyuanss.fang.com/,上善梧桐苑,住宅,3.0,盐田,沙头角,沙头角海山路98号,0,8,2015,52543,+0.30%,
https:/house-xm2810135428/,深华商业大厦,住宅,2.5,罗湖,人民南,罗湖区嘉宾路与南湖路交汇处嘉宾路2018号,0,8,1992,42265,-0.09%,
https://taiyangwan.fang.com/,太阳湾,住宅,0.0,惠州,大亚湾区,大亚湾大道与西二大道交汇处,0,8,2016,9860,+3.89%,
https://tianxindasha.fang.com/,田心大厦,住宅,2.5,罗湖,笋岗,罗湖区宝岗路,4,8,2001,40146,-2.66%,
https://tianjianmingyuan.fang.com/,天健名苑,住宅,3.5,福田,景田,广东省深圳市福田区商报东路19号,0,8,2000,59892,+2.80%,
https://guigugongyuty.fang.com/,泰阳硅谷公寓,住宅,3.0,南山,科技园,科技园中区科技北路与青梧路交汇处,1,8,2007,62366,+0.54%,
https://tanwanhuayuanft.fang.com/,台湾花园(福田),住宅,2.5,福田,上步,深圳市福田区东园路35号,5,8,1997,39353,+1.17%,
https://tianqinwan0755.fang.com/,天琴湾,住宅,4.0,盐田,梅沙,盐梅路50号,0,8,2008,103210,-0.3%,
https://yueduhuitfh.fang.com/esf/,泰富华悦都会,住宅,2.0,坪山区,坪山,比亚迪路与新合路交汇处以西,0,8,2018,29937,+0.37%,
https://tangyuewk.fang.com/,万科棠樾,住宅,5.0,东莞,塘厦,东莞市塘厦镇林坪路万科棠樾内(近观澜高..,0,8,2010,37283,+22.40%,
https://wantuojiayuan.fang.com/,万托家园,住宅,2.5,福田,景田,莲花路与景田路交界处西南角,16,8,2003,66271,+0.34%,
https://xinjuwts.fang.com/2/,梧桐山新居二期,住宅,2.5,罗湖,莲塘,罗湖莲塘畔山路116号,3,8,2003,49259,-28.76%,
https://wanxiangxintian0755.fang.com/,万象新天,住宅,2.5,宝安,西乡,宝安大道与固戍二路交汇处,22,8,2012,66950,+6.28%,
https://huidongwankeshuangyuewan.fang.com/esf/,万科双月湾,住宅,0.0,惠州,惠东县,平海镇双月湾旅游度假区,0,8,2017,9207,-2.07%,
https://xiangshanmeishu0752.fang.com/,香山美墅,别墅,0.0,惠州,惠阳区,永湖镇惠澳大道淡水河大桥旁,1,8,2015,10721,+1.00%,
https://xihaihuacheng.fang.com/,西海花城,住宅,2.5,南山,南头,深圳市南山区南新路1873号,1,8,2003,65115,+0.19%,
https://xichengfenghe.fang.com/,西城丰和,住宅,3.0,宝安,西乡,西乡大道与宝民二路交汇处,1,8,2006,48809,-0.02%,
https://xinglongdasha0755.fang.com/,兴隆大厦,住宅,3.5,罗湖,人民南,罗湖区南湖路3015号,1,8,1988,34020,-0.21%,
https://xiyuanbieshu.fang.com/villa/,熙园别墅,别墅,4.0,福田,香蜜湖,福田区香蜜湖,2,8,2003,124954,+9.33%,
https://zhanbaoguangchangxy.fang.com/,信义湛宝广场,住宅,2.5,龙岗,横岗,龙岗区横岗镇龙岗大道与湛宝路交汇处,7,8,2010,37716,-0.65%,
https://xinchenghuayuan0755.fang.com/,辛诚花园,住宅,4.0,福田,福田中心区,彩田路福华三路11号,0,8,1999,59280,-1.49%,
https://xiheyuan0755.fang.com/,熙和园,住宅,2.0,龙岗,龙岗中心城,爱心路与龙平西路交汇处(龙岗人民医院对..,0,8,2012,59054,+3.06%,
https://xiwan.fang.com/villa/,曦湾别墅,别墅,3.5,南山,后海,后海湾片区-东滨路以南-后海滨路以东(海..,0,8,1900,152369,+11.97%,
https://xianhushanzhuang0755.fang.com/2/,仙湖山庄二期,住宅,3.0,罗湖,莲塘,仙湖路158号(仙湖植物园南侧),1,8,2009,148560,-1.41%,
https://yinquanhuayuan.fang.com/,银泉花园,住宅,3.5,龙华区,龙华,龙华新区龙峰二路106号,1,8,1999,37221,-8.89%,
https://yonghuafu0755.fang.com/,雍华府,住宅,4.0,南山,蛇口,后海路与工业八路交接处西北角,5,8,2002,95960,+2.40%,
https://yuanlongyuan.fang.com/,圆龙园,住宅,4.0,福田,上步,福田区上步中路,0,8,2001,79876,+1.57%,
https://yefenghaian.fang.com/,椰风海岸,住宅,5.0,南山,前海,桃园路与桃李路交汇处西南角,1,8,2003,72564,-2.06%,
https://yufenglou.fang.com/,玉丰楼,住宅,1.5,福田,上步,福田上步南路玉丰楼,0,8,1993,46788,-0.35%,
https://yinlongdasha.fang.com/,银隆大厦,住宅,2.0,龙华区,龙华,宝安区龙华鹊山路54号,0,8,1995,14276,-1.21%,
https://yingshuishanzhuangerqu.fang.com/,滢水山庄二区,住宅,2.0,龙华区,龙华,龙华民乐东路和梅坂大道交汇处东南角,11,8,2002,42209,+4.52%,
https://yingdahuayuan.fang.com/,英达花园,住宅,2.5,罗湖,布心,罗湖区太白路与布吉路交汇处南侧,0,8,1995,35495,+4.28%,
https://yanhanshanyuan.fang.com/,燕晗山苑,住宅,5.0,南山,华侨城,华侨城香山东街(侨城北站B出口旁),9,8,2014,92607,-2.36%,
https://yijinyuan0755.fang.com/esf/,壹锦园,住宅,2.5,龙岗,龙岗中心城,中心城龙平西路与愉龙路交汇处(招商依山..,0,8,2016,47807,-3.4%,
https://qianshuiwanzy.fang.com/,卓越浅水湾,住宅,3.5,南山,科技园,南山区科技园南区高新南环路61号,6,8,2006,124046,+0.51%,
https://zhenxingxiaoqu0755.fang.com/,振兴小区,住宅,3.0,南山,蛇口,南山区蛇口工业七路,3,8,1991,73089,+18.80%,
https://taohuayuanzs.fang.com/2/,招商桃花园二期,住宅,5.0,南山,蛇口,南山蛇口工业八路招商,3,8,2002,85422,+1.79%,
https://ziyougangwan.fang.com/,自由港湾公寓,住宅,3.0,福田,保税区,福田区保税区桂花路23号,0,8,2006,55295,-0.83%,
https://gaoerfuyayuanzh.fang.com/,卓弘高尔夫雅苑,住宅,2.5,龙岗,龙岗中心城,宝荷路与宝横路交汇处东北侧(中心高尔夫..,0,8,2005,46711,+2.70%,
https://huanghoudaozy.fang.com/villa/,卓越皇后道别墅,别墅,3.5,龙华区,民治,人民路与新区大道交汇处,0,8,2013,92084,-5.14%,
https://lianhushanzhuang.fang.com/esf/,莲湖山庄别墅,别墅,3.5,东莞,长安,东莞市大岭山莲花山麓临107国道沁林山庄..,0,7,2017,31264,+3.26%,
https://bandao1hao0752.fang.com/villa/,半岛1号别墅,别墅,0.0,惠州,惠阳区,淡水镇东华大道半岛1号(体育会展中心旁),0,7,2008,11147,+0.40%,
https://baiheshanzhuang.fang.com/,百合山庄,住宅,4.0,龙岗,布吉,布吉镇深惠公路与荣华路交汇处,6,7,2001,39200,+2.08%,
https://binhaichuncheng.fang.com/,滨海春城,住宅,3.0,宝安,新安,翻身路与上川西路交汇处,0,7,2005,47881,+0.80%,
https://bandaoaqu.fang.com/,半岛花园A区,住宅,4.0,南山,后海,工业八路155号,14,7,1994,61913,-0.44%,
https://bogangdasha2.fang.com/,��岗大厦,住宅,2.0,宝安,沙井,宝安区沙井新沙路与宝安大道交汇处,14,7,2000,30883,-4.82%,
https://bokegongyu0755.fang.com/,博客公寓,住宅,2.5,南山,科技园,南山区科科苑路与科华路交界处,0,7,2009,116842,+1.20%,
https://baoshutai.fang.com/esf/,宝树台,住宅,4.0,福田,华强,燕南路与振中路交汇处(地铁1号线科学站B..,8,7,2019,no data,no data,
https://changshengchangyuan.fang.com/,昶盛昶园,住宅,0.0,惠州,惠阳区,淡水街道星河东路,0,7,2016,9806,-0.23%,
https://chuntianguangchang.fang.com/,春天广场,住宅,4.0,南山,蛇口,蛇口水湾头华洋宾馆侧,2,7,2002,65667,-1.74%,
https://chengjianzonghelou.fang.com/,城建综合楼,住宅,2.5,罗湖,翠竹,罗湖区田贝贝丽南路,0,7,1989,78512,-2.13%,
https://changchengsanhuayuan.fang.com/,长城三花园,住宅,3.0,福田,上步,福田区百花五路,2,7,1991,78788,-0.78%,
https://639190.fang.com/esf/,承翰阳光海岸,住宅,2.0,大鹏新区,葵涌,盐坝高速土洋出口(万科十七英里东行约3公..,0,7,2016,29341,-3.54%,
https://yangguanghuayuandb.fang.com/,东部阳光花园,住宅,3.5,盐田,沙头角,盐田区沙头角深盐路与梧桐路交汇处,0,7,2000,40975,-1.38%,
https://dijinhaoyuan.fang.com/,帝锦豪苑,住宅,2.5,罗湖,黄贝岭,沿河南路与北斗路东侧交汇处东北角,1,7,2001,48578,-3.75%,
https://xindiyuandf.fang.com/,东方新地苑,住宅,4.0,南山,南头,深南大道2038号,1,7,2004,57427,-1.26%,
https://donghuamingzhuyuan.fang.com/,东华明珠园,住宅,2.5,龙华区,龙华,龙华街道东环一路与建设路交汇处,3,7,2007,45511,+0.43%,
https://dongfanghuanggong.fang.com/,东方皇宫,住宅,2.5,罗湖,东门,南湖路3018号,0,7,1990,36802,-0.49%,
https://dongduhuayuan.fang.com/,东都花园一期,住宅,2.0,龙岗,龙岗中心城,龙岗区爱联晨光路7号,0,7,2001,30385,-1.3%,
https://dongzutuan.fang.com/,东组团,住宅,5.0,南山,华侨城,南山区华侨城侨城东,3,7,1997,67606,+0.64%,
https://dianlidasha.fang.com/,电力大厦,住宅,3.5,南山,南山中心区,南山区后海大道2320号,1,7,2007,93666,-4.66%,
https://feicuishan.fang.com/,碧桂园翡翠山别墅,别墅,0.0,惠州,大亚湾区,西区大亚湾大道232号(大亚湾大道和龙海二..,0,7,2014,17564,-17.66%,
https://bashan1hao.fang.com/villa/,方圆东江月岛别墅,别墅,0.0,惠州,博罗县,惠州市惠博大道(宝瑞路北),0,7,1900,18892,-1.31%,
https://fuyuanhuayuan.fang.com/,福源花园,住宅,3.5,福田,保税区,保税区绒花路与桂花路交汇处,0,7,2001,54621,-3.2%,
https://futongcheng.fang.com/,富通城二期,住宅,4.0,宝安,西乡,深圳市宝安区西乡大道306号,2,7,2006,55248,-0.8%,
https://fulihuayuan0755.fang.com/,富荔花园,住宅,3.0,福田,华强,福田区振华西路,1,7,1991,62347,+0.00%,
https://fuzhongfu.fang.com/2/,福中福花园二期,住宅,2.5,宝安,宝安中心区,新安大道与宝源路交汇处北侧,0,7,2002,49018,-2.58%,
https://fugangyuan.fang.com/,福岗园,住宅,2.5,福田,福田中心区,海田路1039-2,3,7,1997,53827,-3.74%,
https://feifankongjian.fang.com/,非凡空间,住宅,2.5,龙岗,龙岗中心城,中心城龙城路与龙平路交界处(正中时代广..,0,7,2011,43600,+11.97%,
https://shanjusuiyuegc.fang.com/,光彩山居岁月,住宅,3.0,南山,前海,前海路荔湾路以东,0,7,2004,68520,+1.15%,
https://guiyuan0755.fang.com/,桂园,住宅,3.0,南山,蛇口,南山区爱榕路与工业九路交汇处,3,7,1994,64992,+1.86%,
https://guoxinyuan.fang.com/,国兴苑,住宅,4.0,南山,前海,学府路138号,0,7,2002,47414,-0.73%,
https://guangwuhuayuan.fang.com/,广物花园,住宅,3.5,南山,蛇口,蛇口后海大道94号,2,7,1995,71033,-5.88%,
https://guojimingyuan.fang.com/,国际名苑,住宅,5.0,罗湖,人民南,罗湖友谊路与江贝路交汇处东南角,4,7,2003,42483,+1.00%,
https://guanglinjiayuan.fang.com/,广岭家园,住宅,3.0,罗湖,莲塘,罗湖区莲塘罗沙路4038号(罗湖体育馆旁),13,7,2001,59494,-0.58%,
https://guigubieshu2qi.fang.com/villa/,硅谷别墅,别墅,5.0,南山,科技园,沙河西路与北环交汇处,3,7,2004,103221,+1.00%,
https://guifangyuan.fang.com/3/,桂芳园三期,住宅,3.0,龙岗,布吉,深惠路与李朗路口交汇处,4,7,2002,42065,-3.21%,
https://hengdahuafu0769.fang.com/,恒大华府,住宅,5.0,东莞,莞城,运河东二路与可园南路交汇处东南角100米,1,7,2016,19645,+1.59%,
https://huajingyuan0755.fang.com/villa/,华景园别墅,别墅,2.0,罗湖,莲塘,罗湖区罗沙路北侧,3,7,2002,102718,-6.12%,
https://huangduguangchang.fang.com/,皇都广场,住宅,3.0,福田,皇岗,滨河大道与益田路交汇处,5,7,2000,39643,-4.68%,
https://huaqingyuan0755.fang.com/,华清园,住宅,4.0,罗湖,莲塘,罗湖区罗沙公路罗湖体育馆旁,0,7,2004,40692,-0.24%,
https://huangyuyuan.fang.com/,皇御苑,住宅,5.0,福田,皇岗,滨河路与福田南路交汇处,17,7,2000,55208,-2.23%,
https://huangjiahaiwan.fang.com/,皇家海湾公馆,住宅,2.5,盐田,沙头角,海景路与海山路交汇处,0,7,2003,90640,+1.00%,
https://tinghaihuayuanhl.fang.com/,恒立听海花园,住宅,3.0,南山,科技园,高新南十一道与科苑南路交界处东南角,5,7,2005,130637,-1.07%,
https://huxinyuan.fang.com/,湖馨苑,住宅,2.5,罗湖,笋岗,洪湖西路西侧罗湖洪湖西路西侧北站路11号,3,7,2005,61753,-2.05%,
https://hongchengge.fang.com/,弘诚阁,住宅,2.5,龙华区,龙华,宝安区龙华街道宝华路,0,7,2000,18505,-5.47%,
https://huamaoxinyuan.fang.com/,华茂欣园,住宅,3.0,福田,景田,新洲路与红荔西路交汇点,7,7,2004,64997,+1.37%,
https://haiyixuan.fang.com/,海怡轩,住宅,2.5,盐田,梅沙,大梅沙中部偏西地区-内环路以内-愿望湖南..,1,7,2009,35763,+0.12%,
https://bieguanhbl.fang.com/,花半里别馆,住宅,3.5,罗湖,布心,翠山路围岭公园入口北侧,1,7,2008,45460,+2.70%,
https://tongjianlouhq.fang.com/,华强统建楼,住宅,2.5,福田,华强,统建楼深南大道和华发南路交叉处,1,7,1986,38422,+5.53%,
https://huizhange.fang.com/,汇展阁,住宅,3.5,罗湖,人民南,罗湖区建设路,0,7,1996,27245,+3.89%,
https://hezhengruiyuan.fang.com/,合正瑞园,住宅,4.0,福田,八卦岭,福田区八卦四路18号,4,7,2006,62241,+3.82%,
https://huaerdengfudi.fang.com/,华尔登府邸,住宅,2.0,福田,保税区,福田保税区桂花路5号,0,7,2005,48819,-1.83%,
https://hongyahuayuan0755.fang.com/2/,弘雅花园二期,住宅,5.0,宝安,新安,建安路与上川路交汇处西南角,0,7,1997,44125,+2.02%,
https://shenghuimingting.fang.com/,华盛盛荟,住宅,5.0,宝安,新安,新安老城上川路与建安一路交汇处(雅豪轩..,10,7,2015,56754,+2.58%,
https://haohaimingzhu.fang.com/,浩海明珠,住宅,3.5,盐田,盐田港,街道东海道与永安路交汇处,1,7,2015,42773,+0.49%,
https://yajulehuayuanhy0752.fang.com/esf/,雅居乐花园,住宅,0.0,惠州,惠阳区,惠阳淡水区南站新城,0,7,2016,9082,-2.54%,
https://jingfahuayuan.fang.com/,景发花园,住宅,3.5,福田,景田,香梅路与莲花路交汇处,5,7,1998,55251,-1.15%,
https://jinyihuating.fang.com/,金怡华庭,住宅,3.5,福田,皇岗,深圳市福田区金田路2003号,9,7,2004,64699,-0.89%,
https://jinshengyuan.fang.com/,金盛苑,住宅,2.0,南山,西丽,南山区南山西丽镇西丽北路人人乐商场对面,1,7,2003,53874,+0.35%,
https://jianyexiaoqu.fang.com/,建业小区,住宅,2.5,福田,竹子林,福田区深南大道竹子林,1,7,1988,80106,+1.34%,
https://jinshanhuayuansk.fang.com/,金山花园(蛇口),住宅,3.5,南山,蛇口,南山区内环路以南、向南南路两侧,0,7,1997,26538,+1.50%,
https://lingyuguangchangjh.fang.com/esf/,佳华领域广场,住宅,2.5,龙华区,观澜,观澜大道与横坑路交汇处,10,7,2017,44285,+1.74%,
https://keyuanhuayuan.fang.com/,科苑花园,住宅,2.5,南山,科技园,科技园北区科华路与科苑路交汇处,1,7,1998,85115,+5.25%,
https://jiazhaoyeguangchang0755.fang.com/,KPR佳兆业广场,住宅,2.5,大鹏新区,大鹏,迎宾路与岭南街交汇处,0,7,2013,22757,-7.71%,
https://litinghaoyuan.fang.com/,丽廷豪苑,住宅,2.5,龙岗,布吉,布吉镇中心龙岭路布吉医院旁,3,7,2002,35578,+0.36%,
https://lujiangchuntiangongyu.fang.com/,庐江春天公寓,住宅,2.5,罗湖,笋岗,罗湖笋岗宝岗路,7,7,2003,35464,-8.07%,
https://lirenfu.fang.com/,里仁府,住宅,2.5,宝安,宝安中心区,宝安大道2118号,0,7,2004,43071,-1.34%,
https://luomagongyuan.fang.com/,罗马公元,住宅,2.0,龙岗,龙岗中心城,中心城南临龙福西路与泽福路交汇处东北侧,0,7,2005,46240,-0.47%,
https://lanhonghaoyuan.fang.com/,蓝虹豪苑,住宅,4.0,南山,蛇口,深圳市南山区海昌街,0,7,2004,30508,-4.04%,
https://lijingdasha2.fang.com/,丽晶大厦,住宅,2.5,罗湖,蔡屋围,金塘街48号,1,7,2001,47502,-8.86%,
https://lanyuanxiaoqu.fang.com/,兰园小区,住宅,4.0,南山,蛇口,南山蛇口四海路东侧,0,7,1995,22726,-3.93%,
https://longgushangzhulou.fang.com/,龙股住宅楼,住宅,2.0,龙华区,龙华,宝安龙华公园旁,0,7,1997,15805,+0.49%,
https://longxiangyuan0755.fang.com/,龙祥苑,住宅,2.0,南山,西丽,龙珠大道与珠光路交汇处,6,7,2007,55783,-0.21%,
https://meilinyayuan.fang.com/,美林雅苑,住宅,0.0,惠州,大亚湾区,澳头中心五路30-8号美林雅苑,0,7,2011,9602,+0.97%,
https://meihuaxinyuan.fang.com/,梅花新园,住宅,2.5,龙华区,民治,龙华镇民治大道与民旺路交汇处,2,7,2002,42428,-0.25%,
https://mingchengguoji.fang.com/,名城国际广场,住宅,2.5,龙岗,布吉,龙岗区布吉镇深惠路布吉段375号,1,7,1998,30034,+2.15%,
https://mancheng0755.fang.com/3/,慢城三期,住宅,3.0,龙岗,布吉,布吉镇石芽岭公园北侧科技园路附近,1,7,2007,44532,-3.55%,
https://mingzhulijing.fang.com/,明珠荔景,住宅,3.5,南山,南头,南山区南头中山公园对面,0,7,2000,19220,-1.66%,
https://nanhaidasha.fang.com/,南海大厦,住宅,3.5,南山,南山中心区,南山大道1111号,1,7,2006,75961,+3.33%,
https://nanhuacun.fang.com/,南华村,住宅,2.0,福田,华强,福田区滨河南路,0,7,1989,64935,-2.15%,
https://nantangshangyeguangchang.fang.com/,南塘广场,住宅,3.0,罗湖,东门,南塘商业广场10地块永新街1号,0,7,2000,37298,-1.33%,
https://shenghuobquny.fang.com/,南油生活 B区,住宅,2.0,南山,南油,南山区南油大厦后南油生活B区,2,7,1990,56686,-4.37%,
https://pengxinghuayuan.fang.com/3/,鹏兴花园三期,住宅,2.5,罗湖,莲塘,莲塘聚福路与仙湖路交汇处,3,7,2002,67385,+0.11%,
https://pingshanshouzuo.fang.com/,坪山首座项目,住宅,3.0,坪山区,坪山,广东省深圳市龙岗区横坪路汤坑小学旁,6,7,2014,25612,-0.87%,
https://penggongguan.fang.com/,鹏公馆,住宅,3.5,罗湖,洪湖,深圳罗湖文锦北路与田贝四路交汇处,7,7,2009,87679,-1.87%,
https://qiaochenghaoyuan.fang.com/,侨城豪苑,住宅,5.0,南山,华侨城,白石洲沙河街15号,1,7,2003,62052,-2.39%,
https://dongfanghuayuanqc.fang.com/villa/,侨城东方花园,别墅,5.0,南山,华侨城,深南大道以南,1,7,2006,141961,-4.68%,
